district,mandal,village,lat,long,date,value
KAMAREDDY,Rajampet,Argonda,78.27,18.23,01/02/23,10.03
KAMAREDDY,Rajampet,Kondapur,78.29,18.18,01/02/23,11.37
KAMAREDDY,Ramareddy,Reddypet,78.42,18.41,01/02/23,10.97
KAMAREDDY,Sadasivanagar,Sadasivanagar,78.26,18.41,01/02/23,10.18
KAMAREDDY,Tadwai,Yerrapahad,78.22,18.29,01/02/23,3.19
KAMAREDDY,Tadwai,Annaram,78.24,18.35,01/02/23,31.84
KAMAREDDY,Yellareddy,Yellareddy,78.02,18.19,01/02/23,11.57
KAMAREDDY,Banswada,HANMAJIPET ,78,18.43,01/02/23,7
KAMAREDDY,Bhiknur,KACHAPOOR ,78.45,18.19,01/02/23,12.56
KAMAREDDY,Bhiknur,MALLUPALLY ,78.45,18.16,01/02/23,17.07
KAMAREDDY,Bichkunda,DOULTHAPUR ,77.7,18.38,01/02/23,5.71
KAMAREDDY,Bichkunda,GUNDE NEMLI ,77.81,18.36,01/02/23,
KAMAREDDY,Bichkunda,PD DADGI ,77.74,18.37,01/02/23,22.12
KAMAREDDY,Domakonda,AMBERPET ,78.49,18.26,01/02/23,6.45
KAMAREDDY,Domakonda,ANCHANOOR ,78.46,18.24,01/02/23,14.75
KAMAREDDY,Gandhari,CHADMAL ,78.08,18.46,01/02/23,37.1
KAMAREDDY,Gandhari,GURJAL ,78.14,18.36,01/02/23,20.78
KAMAREDDY,Lingampet,LINGAMPET ,78.13,18.24,01/02/23,3.86
KAMAREDDY,Lingampet,PARMALLA,78.13,18.2,01/02/23,12.61
KAMAREDDY,Machareddy,RAJKHANPET ,78.52,18.36,01/02/23,6.64
KAMAREDDY,Madnur,MADNOOR ,77.63,18.5,01/02/23,7.23
KAMAREDDY,Madnur,RUSEGAON,77.68,18.44,01/02/23,2.25
KAMAREDDY,Naga_Reddipet,WADALPARTHY ,78.15,18.14,01/02/23,16.57
